"","chr","pos","lod"
"1_465241","1",0,0.499535478330472
"c1.loc1","1",1,0.462575767424141
"c1.loc2","1",2,0.414510235802936
"c1.loc3","1",3,0.358756827288289
"1_465237","1",3.915001,0.304974980338102
"c1.loc4","1",4,0.304981987031226
"1_465283","1",4.059002,0.304986849408067
"1_979448","1",4.995003,0.398769040003174
"c1.loc5","1",5,0.396838436779205
"1_972545","1",5.293004,0.468556212172189
"1_1002947","1",5.712005,0.355057822155345
"1_1002957","1",5.864006,0.359100038752388
"1_974823","1",5.871007,0.359100197354394
"c1.loc6","1",6,0.328357815575032
"c1.loc7","1",7,0.0907707134228417
"1_1388796","1",7.099008,0.0737260634248287
"1_1248864","1",7.263009,0.418610637269239
"1_1552607","1",7.60901,0.419512044336329
"1_1552625","1",7.609011,0.419575653963307
"c1.loc8","1",8,0.420386342751044
"c1.loc9","1",9,0.421485201435587
"1_1956021","1",9.720012,0.421413210116725
"c1.loc10","1",10,0.396568412779288
"c1.loc11","1",11,0.310739524655105
"1_2275959","1",11.738013,0.465860382687765
"c1.loc12","1",12,0.469403018370372
"c1.loc13","1",13,0.463649840470282
"1_3046147","1",13.435014,0.452313635610039
"c1.loc14","1",14,0.440406370510857
"1_3170463","1",14.186015,0.436283237878968
"1_3145449","1",14.449016,0.428404200575528
"1_3205026","1",14.729017,0.632978062556163
"1_3268220","1",14.817018,0.646968328329024
"c1.loc15","1",15,0.675533336014837
"1_3232043","1",15.074019,0.687045626385668
"c1.loc16","1",16,0.745838512223088
"1_3738134","1",16.80702,0.768314704169995
"c1.loc17","1",17,0.78701461826796
"c1.loc18","1",18,0.881168712338308
"c1.loc19","1",19,0.965352321956459
"c1.loc20","1",20,1.03478991780372
"c1.loc21","1",21,1.08637947673725
"1_4279304","1",21.077021,1.08954121482623
"c1.loc22","1",22,0.984195659854663
"c1.loc23","1",23,0.837480490501775
"c1.loc24","1",24,0.653715673731767
"c1.loc25","1",25,0.440148083576503
"c1.loc26","1",26,0.225233431740605
"c1.loc27","1",27,0.0611054492813423
"c1.loc28","1",28,1.91871600918603e-06
"c1.loc29","1",29,0.0549268127452365
"c1.loc30","1",30,0.191569830631011
"c1.loc31","1",31,0.360350904128893
"c1.loc32","1",32,0.525528380887408
"c1.loc33","1",33,0.670584475258693
"7_7311056","1",33.364022,0.717104570995446
"c1.loc34","1",34,0.74223864895481
"c1.loc35","1",35,0.779760842471603
"c1.loc36","1",36,0.813285842156233
"c1.loc37","1",37,0.841206306404672
"c1.loc38","1",38,0.862024896157493
"c1.loc39","1",39,0.874539398176921
"c1.loc40","1",40,0.878011616337631
"c1.loc41","1",41,0.872278328931884
"c1.loc42","1",42,0.857774093505441
"c1.loc43","1",43,0.835459804432162
"c1.loc44","1",44,0.806677605970322
"c1.loc45","1",45,0.772970432259456
"c1.loc46","1",46,0.735906956850897
"c1.loc47","1",47,0.696942143974297
"11_7995636","1",47.189023,0.689529861943356
"c1.loc48","1",48,0.808394528293377
"c1.loc49","1",49,0.958377027757365
"c1.loc50","1",50,1.10404426554288
"c1.loc51","1",51,1.2372321589649
"c1.loc52","1",52,1.3513634040678
"3_20634638","1",52.012024,1.35258854281074
"18_3644857","1",52.520025,1.12993952190504
"11_7995637","1",52.770026,1.13345830150621
"c1.loc53","1",53,1.09211061661222
"c1.loc54","1",54,0.855383792543648
"1_12207498","1",54.309027,0.770490569343508
"c1.loc55","1",55,0.670453114353734
"c1.loc56","1",56,0.123321498450537
"c1.loc57","1",57,0.790455596283607
"c1.loc58","1",58,0.964777246775327
"14_16990480","1",58.475028,0.970841714386211
"1_16852366","1",58.634029,0.979091556028266
"c1.loc59","1",59,0.9103135347342
"18_33759636","1",59.82903,0.706042734616176
"c1.loc60","1",60,0.747865448613538
"1_17586659","1",60.200031,0.794698250123815
"1_18503714","1",60.699032,0.919242420532726
"1_18231605","1",60.886033,1.0270291290563
"c1.loc61","1",61,1.04092667581443
"1_19075514","1",61.152034,1.04997291340425
"1_19145591","1",61.270035,0.852767160900328
"c1.loc62","1",62,0.930106329066177
"1_19658001","1",62.586036,0.921117969787645
"1_19658214","1",62.656037,0.940068509780815
"1_19637644","1",62.776038,1.11673508856859
"c1.loc63","1",63,1.18103810389294
"1_19817756","1",63.337039,1.25563036466639
"1_20356240","1",63.78704,1.49929052680216
"c1.loc64","1",64,1.4767716382525
"1_19614222","1",64.750041,1.07563378906866
"c1.loc65","1",65,1.20271508818428
"1_20669875","1",65.163042,1.21147385384967
"c1.loc66","1",66,1.19084450677093
"1_20743986","1",66.848043,1.13633613989134
"1_20954387","1",66.848044,1.13439187772957
"c1.loc67","1",67,1.12149246637722
"1_21209235","1",67.285045,1.09499162756964
"1_20779520","1",67.817046,0.356602283433517
"c1.loc68","1",68,0.375445851757547
"c1.loc69","1",69,0.488580585021907
"c1.loc70","1",70,0.614438407639739
"c1.loc71","1",71,0.746864629750007
"c1.loc72","1",72,0.877866654353227
"c1.loc73","1",73,0.999070528483514
"c1.loc74","1",74,1.1034452989598
"c1.loc75","1",75,1.18659541611407
"1_23969825","1",75.800047,1.23674383776722
"c1.loc76","1",76,1.21515874409306
"1_23481368","1",76.117048,1.19944251086821
"1_23828951","1",76.367049,1.32544821156284
"14_1026438","2",0,0.367530709867935
"c2.loc1","2",1,0.3644985603392
"c2.loc2","2",2,0.359345416047688
"c2.loc3","2",3,0.351729222423899
"c2.loc4","2",4,0.341347344814835
"c2.loc5","2",5,0.327980327086721
"c2.loc6","2",6,0.311540941283965
"c2.loc7","2",7,0.2921200429127
